U,D
60.32033085823059,45.5438506603241
63.35672855377197,45.482261180877686
60.32033085823059,45.589483976364136
60.32033085823059,45.4912793636322
91.55312895774841,45.482261180877686
94.49486255645752,45.482261180877686
41.10065519809723,45.482261180877686
94.61138963699341,45.482261180877686
89.99600529670715,45.482261180877686
66.71090245246887,45.482261180877686
60.32033085823059,45.52782893180847
86.13638997077942,45.482261180877686
87.51273274421692,45.482261180877686
60.32033085823059,45.52212476730347
88.82365942001343,45.482261180877686
36.116079688072205,45.482261180877686
46.61327123641968,45.482261180877686
60.32033085823059,45.563180446624756
45.32023787498474,45.482261180877686
81.62104606628418,45.482261180877686
93.1708288192749,45.482261180877686
91.89348936080933,45.482261180877686
60.32033085823059,45.5062997341156
60.32033085823059,45.45308470726013
62.37573742866516,45.482261180877686
60.32033085823059,45.544220209121704
38.14069449901581,45.482261180877686
60.32033085823059,45.47714710235596
60.32033085823059,45.55217146873474
74.99581694602966,45.482261180877686
76.41223192214966,45.482261180877686
91.04179263114929,45.482261180877686
60.32033085823059,45.42545199394226
79.77427959442139,45.482261180877686
60.32033085823059,45.48513412475586
60.32033085823059,45.61278939247131
65.09028196334839,45.482261180877686
60.32033085823059,45.49961805343628
60.32033085823059,45.476521253585815
60.32033085823059,45.510990619659424
60.32033085823059,45.48263669013977
60.32033085823059,45.486648082733154
50.12969493865967,45.482261180877686
92.38999009132385,45.482261180877686
60.32033085823059,45.58785080909729
60.32033085823059,45.52495002746582
91.47666215896606,45.482261180877686
51.418436765670776,45.482261180877686
57.46463060379028,45.482261180877686
70.08969902992249,45.482261180877686
60.32033085823059,45.490713119506836
60.32033085823059,45.473034381866455
79.77851152420044,45.482261180877686
60.32033085823059,45.51068663597107
94.6956467628479,45.482261180877686
60.32033085823059,45.53948760032654
60.32033085823059,45.52005052566528
74.31999564170837,45.482261180877686
60.32033085823059,45.514042377471924
78.11517238616943,45.482261180877686
74.40150499343872,45.482261180877686
60.32033085823059,45.431764125823975
60.32033085823059,45.506019592285156
60.32033085823059,45.52946209907532
60.32033085823059,45.52860379219055
60.32033085823059,45.53786635398865
60.32033085823059,45.490713119506836
60.32033085823059,45.502073764801025
47.61722803115845,45.482261180877686
60.32033085823059,45.479161739349365
60.32033085823059,45.56285858154297
60.32033085823059,45.50726532936096
60.32033085823059,45.50045847892761
77.11528658866882,45.482261180877686
60.32033085823059,45.459253787994385
60.32033085823059,45.51774978637695
60.32033085823059,45.510185956954956
78.28609466552734,45.482261180877686
60.32033085823059,45.43410062789917
60.32033085823059,45.490254163742065
60.32033085823059,45.41969418525696
60.32033085823059,45.56577920913696
60.32033085823059,45.53030848503113
60.32033085823059,45.408655405044556
72.96768546104431,45.482261180877686
45.56479573249817,45.482261180877686
60.32033085823059,45.504493713378906
60.32033085823059,45.58291554450989
60.32033085823059,45.468164682388306
60.32033085823059,45.52986145019531
60.32033085823059,45.57903528213501
70.7980465888977,45.482261180877686
60.32033085823059,45.54890513420105
86.88859462738037,45.482261180877686
35.86662530899048,45.482261180877686
60.32033085823059,45.48474073410034
60.32033085823059,45.42901635169983
65.43454051017761,45.482261180877686
84.93240594863892,45.482261180877686
94.88256096839905,45.482261180877686
60.32033085823059,45.54221153259277
63.46268177032471,45.482261180877686
42.43114113807678,45.482261180877686
60.32033085823059,45.61146020889282
84.78711366653442,45.482261180877686
85.76468348503113,45.482261180877686
60.32033085823059,45.49053430557251
60.9771203994751,45.482261180877686
60.32033085823059,45.43525695800781
66.05216383934021,45.482261180877686
60.32033085823059,45.59060454368591
82.9692792892456,45.482261180877686
94.60674047470093,45.482261180877686
52.63447284698486,45.482261180877686
60.32033085823059,45.46665668487549
60.32033085823059,45.577592849731445
85.2972161769867,45.482261180877686
60.32033085823059,45.50864219665527
65.48808932304382,45.482261180877686
60.32033085823059,45.52099823951721
89.8114275932312,45.482261180877686
60.32033085823059,45.582337379455566
60.32033085823059,45.50179958343506
62.80734658241272,45.482261180877686
93.89557957649231,45.482261180877686
47.79715061187744,45.482261180877686
56.01490259170532,45.482261180877686
60.32033085823059,45.52064657211304
57.50631809234619,45.482261180877686
55.7605516910553,45.482261180877686
66.75776958465576,45.482261180877686
69.06213879585266,45.482261180877686
70.29106140136719,45.482261180877686
83.2997989654541,45.482261180877686
60.32033085823059,45.51370859146118
57.55813241004944,45.482261180877686
60.32033085823059,45.503820180892944
93.93432855606079,45.482261180877686
79.00846123695374,45.482261180877686
60.32033085823059,45.48221945762634
67.78716564178467,45.482261180877686
60.32033085823059,45.64709186553955
35.96772074699402,45.482261180877686
44.488988518714905,45.482261180877686
58.35556507110596,45.482261180877686
60.32033085823059,45.53757429122925
60.32033085823059,45.490325689315796
92.49559760093689,45.482261180877686
60.32033085823059,45.486963987350464
92.46659994125366,45.482261180877686
60.32033085823059,45.509679317474365
60.32033085823059,45.48040747642517
70.90904235839844,45.482261180877686
60.32033085823059,45.50275921821594
60.32033085823059,45.53839683532715
43.35666120052338,45.482261180877686
90.89418768882751,45.482261180877686
60.32033085823059,45.533050298690796
70.47973990440369,45.482261180877686
60.32033085823059,45.475722551345825
60.32033085823059,45.52027702331543
56.9593620300293,45.482261180877686
60.32033085823059,45.491684675216675
43.40260446071625,45.482261180877686
60.32033085823059,45.53451657295227
85.23633599281311,45.482261180877686
60.32033085823059,45.584375858306885
60.32033085823059,45.548869371414185
81.1476182937622,45.482261180877686
59.17975425720215,45.482261180877686
60.32033085823059,45.43370723724365
69.3982195854187,45.482261180877686
68.66982698440552,45.482261180877686
60.32033085823059,45.56408643722534
61.0377562046051,45.482261180877686
60.32033085823059,45.57622790336609
60.32033085823059,45.51942467689514
60.32033085823059,45.49602389335632
35.25522768497467,45.482261180877686
74.89917397499084,45.482261180877686
60.32033085823059,45.499027967453
60.32033085823059,45.46415328979492
60.32033085823059,45.502192974090576
45.72618126869202,45.482261180877686
60.32033085823059,45.48309564590454
53.61847400665283,45.482261180877686
79.330815076828,45.482261180877686
74.78736162185669,45.482261180877686
94.40998554229736,45.482261180877686
60.32033085823059,45.50393342971802
60.32033085823059,45.51678419113159
60.32033085823059,45.43490529060364
60.32033085823059,45.46983361244202
57.756240367889404,45.482261180877686
54.48876738548279,45.482261180877686
60.32033085823059,45.391942262649536
60.32033085823059,45.46716332435608
60.32033085823059,45.50591826438904
53.836209774017334,45.482261180877686
60.32033085823059,45.53367018699646
40.122507214546204,45.482261180877686
60.32033085823059,45.508445501327515
56.32451295852661,45.482261180877686
60.32033085823059,45.50816535949707
62.080873250961304,45.482261180877686
60.32033085823059,45.46393871307373
83.01624178886414,45.482261180877686
60.32033085823059,45.52287578582764
60.32033085823059,45.4807710647583
71.58905982971191,45.482261180877686
60.32033085823059,45.49341917037964
65.20130753517151,45.482261180877686
60.32033085823059,45.50298571586609
60.32033085823059,45.52209496498108
60.32033085823059,45.54278373718262
94.98179078102112,45.482261180877686
60.32033085823059,45.55531859397888
65.63125967979431,45.482261180877686
42.3848819732666,45.482261180877686
72.106773853302,45.482261180877686
82.63149380683899,45.482261180877686
60.32033085823059,45.478410720825195
60.32033085823059,45.4086434841156
62.8223192691803,45.482261180877686
60.32033085823059,45.49010515213013
60.32033085823059,45.495123863220215
68.46028685569763,45.482261180877686
70.39970874786377,45.482261180877686
60.32033085823059,45.51126480102539
60.32033085823059,45.521767139434814
60.32033085823059,45.46144127845764
70.74656009674072,45.482261180877686
51.80352449417114,45.482261180877686
64.77477669715881,45.482261180877686
65.50086259841919,45.482261180877686
60.32033085823059,45.52616596221924
65.27646899223328,45.482261180877686
60.32033085823059,45.48775672912598
60.32033085823059,45.5534291267395
60.32033085823059,45.53649544715881
74.66068387031555,45.482261180877686
82.22695708274841,45.482261180877686
78.83479118347168,45.482261180877686
54.67146158218384,45.482261180877686
60.32033085823059,45.47307014465332
60.32033085823059,45.45076012611389
60.32033085823059,45.48461556434631
60.32033085823059,45.578176975250244
60.32033085823059,45.494593381881714
60.32033085823059,45.46377182006836
60.32033085823059,45.48066973686218
83.26433420181274,45.482261180877686
77.20992684364319,45.482261180877686
60.32033085823059,45.626587867736816
60.32033085823059,45.524115562438965
81.74363493919373,45.482261180877686
60.32033085823059,45.52372217178345
49.85135316848755,45.482261180877686
60.32033085823059,45.56307911872864
60.32033085823059,45.522929430007935
94.84663724899292,45.482261180877686
34.10057544708252,45.482261180877686
60.32033085823059,45.601255893707275
39.78684365749359,45.482261180877686
60.32033085823059,45.481897592544556
60.32033085823059,45.52717328071594
60.32033085823059,45.51937699317932
60.32033085823059,45.50966739654541
60.32033085823059,45.57649612426758
60.32033085823059,45.53504705429077
60.32033085823059,45.568705797195435
60.32033085823059,45.5595862865448
60.32033085823059,45.46606659889221
60.32033085823059,45.59290528297424
34.14934694766998,45.482261180877686
64.44777369499207,45.482261180877686
61.21599793434143,45.482261180877686
60.32033085823059,45.45255422592163
60.32033085823059,45.4460871219635
85.10269045829773,45.482261180877686
60.32033085823059,45.584739446640015
60.32033085823059,45.56752562522888
64.29888129234314,45.482261180877686
60.32033085823059,45.544410943984985
60.32033085823059,45.50027370452881
60.32033085823059,45.55902600288391
67.49990105628967,45.482261180877686
60.32033085823059,45.570738315582275
60.32033085823059,45.52148103713989
74.81981635093689,45.482261180877686
48.9867103099823,45.482261180877686
41.2054044008255,45.482261180877686
60.32033085823059,45.497275590896606
65.28993964195251,45.482261180877686
60.32033085823059,45.528013706207275
60.32033085823059,45.455206632614136
58.48013877868652,45.482261180877686
63.591177463531494,45.482261180877686
58.22147846221924,45.482261180877686
60.32033085823059,45.490713119506836
60.32033085823059,45.46353340148926
47.036893367767334,45.482261180877686
60.32033085823059,45.53790211677551
60.32033085823059,45.564318895339966
94.85597729682922,45.482261180877686
64.01735663414001,45.482261180877686
60.32033085823059,45.53757429122925
60.32033085823059,45.52106976509094
60.32033085823059,45.557029247283936
73.64500880241394,45.482261180877686
60.32033085823059,45.45979022979736
60.32033085823059,45.51143765449524
58.2175087928772,45.482261180877686
60.32033085823059,45.51316022872925
60.32033085823059,45.47675967216492
41.758440136909485,45.482261180877686
60.32033085823059,45.47828555107117
51.14539980888367,45.482261180877686
60.32033085823059,45.53678750991821
29.624186158180237,45.482261180877686
39.21149790287018,45.482261180877686
60.32033085823059,45.57460069656372
51.26569390296936,45.482261180877686
60.32033085823059,45.59402585029602
56.77816987037659,45.482261180877686
87.3349916934967,45.482261180877686
91.66173458099365,45.482261180877686
60.32033085823059,45.47023892402649
60.32033085823059,45.48485994338989
77.87286758422852,45.482261180877686
74.19538617134094,45.482261180877686
39.02860403060913,45.482261180877686
60.32033085823059,45.53970217704773
71.90324187278748,45.482261180877686
60.32033085823059,45.544273853302
60.32033085823059,45.57210922241211
37.57490336894989,45.482261180877686
60.32033085823059,45.4313588142395
60.32033085823059,45.45307278633118
60.32033085823059,45.475382804870605
60.32033085823059,45.52378177642822
70.6714940071106,45.482261180877686
60.32033085823059,45.55341720581055
60.32033085823059,45.497275590896606
60.32033085823059,45.48869252204895
57.093424797058105,45.482261180877686
60.32033085823059,45.55883526802063
48.773295879364014,45.482261180877686
60.32033085823059,45.4230797290802
60.32033085823059,45.48461556434631
60.32033085823059,45.54355263710022
60.32033085823059,45.45012831687927
35.3921514749527,45.482261180877686
38.903350830078125,45.482261180877686
93.8010585308075,45.482261180877686
60.32033085823059,45.41378140449524
60.32033085823059,45.48869252204895
60.32033085823059,45.53730607032776
37.643529176712036,45.482261180877686
37.03150272369385,45.482261180877686
60.32033085823059,45.54512023925781
34.802974462509155,45.482261180877686
84.43488001823425,45.482261180877686
60.32033085823059,45.52717924118042
70.33696293830872,45.482261180877686
60.32033085823059,45.55824518203735
60.32033085823059,45.47805309295654
94.65177774429321,45.482261180877686
60.32033085823059,45.55323243141174
53.40694308280945,45.482261180877686
47.004438638687134,45.482261180877686
53.115631341934204,45.482261180877686
60.32033085823059,45.51278471946716
44.01631474494934,45.482261180877686
60.32033085823059,45.51278471946716
56.107635498046875,45.482261180877686
89.83678936958313,45.482261180877686
39.534239172935486,45.482261180877686
45.51149129867554,45.482261180877686
58.08518052101135,45.482261180877686
60.32033085823059,45.50535202026367
84.01801109313965,45.482261180877686
60.32033085823059,45.41581392288208
60.32033085823059,45.52008032798767
72.90326476097107,45.482261180877686
82.3136043548584,45.482261180877686
93.59601259231567,45.482261180877686
55.606688261032104,45.482261180877686
59.06455039978027,45.482261180877686
67.50512838363647,45.482261180877686
90.39682269096375,45.482261180877686
61.34476184844971,45.482261180877686
37.91309118270874,45.482261180877686
60.32033085823059,45.497788190841675
39.16618347167969,45.482261180877686
60.32033085823059,45.50697326660156
78.72934460639954,45.482261180877686
43.82475137710571,45.482261180877686
60.32033085823059,45.50609111785889
94.99556541442871,45.482261180877686
60.32033085823059,45.498998165130615
40.93222737312317,45.482261180877686
56.94862127304077,45.482261180877686
60.32033085823059,45.49673914909363
64.34626698493958,45.482261180877686
85.97965359687805,45.482261180877686
77.21243023872375,45.482261180877686
77.6573371887207,45.482261180877686
60.32033085823059,45.41447877883911
60.32033085823059,45.62183141708374
45.999271869659424,45.482261180877686
94.34983253479004,45.482261180877686
60.32033085823059,45.54513216018677
60.32033085823059,45.495898723602295
74.12291288375854,45.482261180877686
60.32033085823059,45.51617622375488
53.332645893096924,45.482261180877686
60.32033085823059,45.557851791381836
52.49104619026184,45.482261180877686
69.34804439544678,45.482261180877686
60.32033085823059,45.535619258880615
85.49567580223083,45.482261180877686
60.32033085823059,45.51198601722717
60.32033085823059,45.49854516983032
36.927117109298706,45.482261180877686
60.32033085823059,45.51090717315674
60.32033085823059,45.557637214660645
41.21689021587372,45.482261180877686
35.5617356300354,45.482261180877686
48.28705906867981,45.482261180877686
92.27560877799988,45.482261180877686
60.32033085823059,45.51131844520569
49.4635534286499,45.482261180877686
60.32033085823059,45.51461458206177
60.32033085823059,45.51049590110779
47.93125510215759,45.482261180877686
60.32033085823059,45.52182674407959
60.32033085823059,45.45897364616394
60.32033085823059,45.49106478691101
90.55814266204834,45.482261180877686
60.32033085823059,45.513893365859985
39.34734880924225,45.482261180877686
60.32033085823059,45.49704909324646
60.32033085823059,45.442856550216675
60.32033085823059,45.53967833518982
60.32033085823059,45.52194595336914
60.32033085823059,45.47427415847778
60.32033085823059,45.51459074020386
80.98765134811401,45.482261180877686
46.03096961975098,45.482261180877686
71.60987377166748,45.482261180877686
46.942092180252075,45.482261180877686
60.32033085823059,45.45555233955383
60.32033085823059,45.499027967453
60.32033085823059,45.41205883026123
60.32033085823059,45.464218854904175
71.15950107574463,45.482261180877686
60.32033085823059,45.53766369819641
51.36693239212036,45.482261180877686
60.32033085823059,45.506120920181274
60.32033085823059,45.51568150520325
60.32033085823059,45.48111081123352
45.396525859832764,45.482261180877686
64.86984014511108,45.482261180877686
60.32033085823059,45.432538986206055
63.65302324295044,45.482261180877686
38.78659725189209,45.482261180877686
37.45782494544983,45.482261180877686
60.32033085823059,45.475722551345825
60.32033085823059,45.43022036552429
94.58893656730652,45.482261180877686
69.05992150306702,45.482261180877686
50.76142072677612,45.482261180877686
60.32033085823059,45.540804862976074
60.32033085823059,45.51373839378357
37.56189465522766,45.482261180877686
60.32033085823059,45.49876570701599
60.32033085823059,45.440603494644165
60.32033085823059,45.58533549308777
60.32033085823059,45.56023597717285
60.32033085823059,45.51549673080444
75.5524468421936,45.482261180877686
60.32033085823059,45.4847526550293
60.32033085823059,45.47803521156311
60.32033085823059,45.57964324951172
60.32033085823059,45.4646897315979
50.01415133476257,45.482261180877686
60.32033085823059,45.59391260147095
60.32033085823059,45.50109028816223
88.10494065284729,45.482261180877686
38.139851093292236,45.482261180877686
75.30054569244385,45.482261180877686
46.95297598838806,45.482261180877686
60.32033085823059,45.497275590896606
60.32033085823059,45.427621603012085
64.63971257209778,45.482261180877686
62.826855182647705,45.482261180877686
60.32033085823059,45.49729347229004
60.32033085823059,45.50301551818848
79.464430809021,45.482261180877686
78.61830711364746,45.482261180877686
58.67061734199524,45.482261180877686
60.32033085823059,45.467026233673096
60.32033085823059,45.54103136062622
60.32033085823059,45.55571794509888
56.888885498046875,45.482261180877686
86.887766122818,45.482261180877686
40.5077201128006,45.482261180877686
60.32033085823059,45.49508213996887
74.12752628326416,45.482261180877686
89.1683292388916,45.482261180877686
60.32033085823059,45.54716467857361
60.32033085823059,45.53529143333435
60.32033085823059,45.50938129425049
36.189414262771606,45.482261180877686
60.32033085823059,45.514012575149536
72.67887115478516,45.482261180877686
60.32033085823059,45.5193829536438
60.32033085823059,45.53619146347046
63.21150183677673,45.482261180877686
71.03259682655334,45.482261180877686
60.32033085823059,45.516170263290405
60.32033085823059,45.51008462905884
62.8536593914032,45.482261180877686
73.07597517967224,45.482261180877686
86.15657210350037,45.482261180877686
60.32033085823059,45.51453709602356
34.22600448131561,45.482261180877686
60.32033085823059,45.51603317260742
60.32033085823059,45.54839849472046
60.32033085823059,45.52582025527954
60.32033085823059,45.564318895339966
60.32033085823059,45.56852102279663
46.85115933418274,45.482261180877686
33.26225697994232,45.482261180877686
60.32033085823059,45.46611428260803
60.32033085823059,45.5382239818573
60.32033085823059,45.512486696243286
60.32033085823059,45.507646799087524
60.32033085823059,45.53049325942993
60.32033085823059,45.525838136672974
60.32033085823059,45.50871968269348
60.32033085823059,45.526148080825806
60.32033085823059,45.41205883026123
43.76544773578644,45.482261180877686
60.32033085823059,45.458842515945435
60.32033085823059,45.554054975509644
46.013755798339844,45.482261180877686
73.44389081001282,45.482261180877686
60.32033085823059,45.49189329147339
94.05856251716614,45.482261180877686
60.32033085823059,45.5165159702301
62.85131096839905,45.482261180877686
69.18857216835022,45.482261180877686
60.32033085823059,45.522565841674805
36.01023077964783,45.482261180877686
60.32033085823059,45.46365261077881
60.32033085823059,45.459420680999756
60.32033085823059,45.5184531211853
60.32033085823059,45.56231617927551
79.56024527549744,45.482261180877686
60.32033085823059,45.537413358688354
94.76563453674316,45.482261180877686
60.32033085823059,45.51999092102051
60.32033085823059,45.447630882263184
60.32033085823059,45.57111978530884
85.31046032905579,45.482261180877686
60.32033085823059,45.50986409187317
51.062906980514526,45.482261180877686
60.32033085823059,45.475722551345825
45.82571506500244,45.482261180877686
60.32033085823059,45.4973828792572
60.32033085823059,45.53476691246033
70.52933096885681,45.482261180877686
60.32033085823059,45.52785277366638
84.34071660041809,45.482261180877686
60.32033085823059,45.513726472854614
60.32033085823059,45.544869899749756
76.59056901931763,45.482261180877686
37.87855625152588,45.482261180877686
60.32033085823059,45.53279399871826
74.37560081481934,45.482261180877686
55.19197106361389,45.482261180877686
60.32033085823059,45.54278373718262
60.32033085823059,45.46854019165039
76.97901248931885,45.482261180877686
60.32033085823059,45.58390498161316
60.32033085823059,45.477051734924316
60.32033085823059,45.528621673583984
60.32033085823059,45.49625039100647
60.32033085823059,45.551432371139526
60.32033085823059,45.51666498184204
39.94883120059967,45.482261180877686
60.32033085823059,45.45239329338074
60.32033085823059,45.43809413909912
60.32033085823059,45.542038679122925
59.2290472984314,45.482261180877686
72.61200070381165,45.482261180877686
39.85819339752197,45.482261180877686
50.02620339393616,45.482261180877686
60.32033085823059,45.487881898880005
60.32033085823059,45.49803853034973
40.058491826057434,45.482261180877686
66.7668890953064,45.482261180877686
60.32033085823059,45.50663948059082
32.49585747718811,45.482261180877686
79.6774160861969,45.482261180877686
92.63827323913574,45.482261180877686
60.32033085823059,45.572270154953
74.29297089576721,45.482261180877686
60.32033085823059,45.48869252204895
60.32033085823059,45.469571352005005
60.32033085823059,45.565195083618164
60.32033085823059,45.51841735839844
60.32033085823059,45.54107904434204
81.76459193229675,45.482261180877686
60.32033085823059,45.495338439941406
46.89362168312073,45.482261180877686
60.32033085823059,45.50201416015625
60.32033085823059,45.536614656448364
61.18649363517761,45.482261180877686
60.32033085823059,45.57945251464844
94.84723925590515,45.482261180877686
60.32033085823059,45.48283934593201
60.32033085823059,45.536561012268066
79.5636785030365,45.482261180877686
88.96492838859558,45.482261180877686
91.80642485618591,45.482261180877686
60.32033085823059,45.590455532073975
60.32033085823059,45.53722858428955
60.32033085823059,45.46207904815674
60.32033085823059,45.53578019142151
60.32033085823059,45.54578185081482
50.05872368812561,45.482261180877686
35.05025029182434,45.482261180877686
60.32033085823059,45.51916837692261
60.32033085823059,45.55086016654968
53.333420753479004,45.482261180877686
53.35622549057007,45.482261180877686
46.25457048416138,45.482261180877686
60.32033085823059,45.511109828948975
72.72557139396667,45.482261180877686
60.32033085823059,45.52028298377991
35.392711758613586,45.482261180877686
46.35926604270935,45.482261180877686
40.50803899765015,45.482261180877686
60.32033085823059,45.58513879776001
60.32033085823059,45.4899263381958
75.42027950286865,45.482261180877686
60.32033085823059,45.54243803024292
60.32033085823059,45.44945478439331
60.32033085823059,45.49167275428772
60.32033085823059,45.521594285964966
36.448816657066345,45.482261180877686
60.32033085823059,45.50698518753052
60.32033085823059,45.6256639957428
60.32033085823059,45.484102964401245
84.58975672721863,45.482261180877686
60.32033085823059,45.572770833969116
46.5198290348053,45.482261180877686
60.32033085823059,45.55071711540222
60.32033085823059,45.478774309158325
60.32033085823059,45.441932678222656
60.32033085823059,45.576478242874146
60.32033085823059,45.524693727493286
60.32033085823059,45.46603083610535
50.14110326766968,45.482261180877686
60.32033085823059,45.46307444572449
56.3128125667572,45.482261180877686
86.97658896446228,45.482261180877686
76.57476782798767,45.482261180877686
70.17768740653992,45.482261180877686
94.58893656730652,45.482261180877686
60.32033085823059,45.49704909324646
60.32033085823059,45.52090883255005
60.32033085823059,45.60091018676758
60.32033085823059,45.55387616157532
69.9544620513916,45.482261180877686
77.21915364265442,45.482261180877686
60.32033085823059,45.471216440200806
37.820391058921814,45.482261180877686
49.391610622406006,45.482261180877686
60.32033085823059,45.409382581710815
93.28306436538696,45.482261180877686
60.32033085823059,45.524741411209106
60.32033085823059,45.53229331970215
56.69807314872742,45.482261180877686
35.614137053489685,45.482261180877686
60.32033085823059,45.486648082733154
60.32033085823059,45.59688687324524
88.69896650314331,45.482261180877686
85.32624959945679,45.482261180877686
60.32033085823059,45.48096179962158
91.67927026748657,45.482261180877686
60.32033085823059,45.50361156463623
60.32033085823059,45.52001476287842
60.32033085823059,45.41617751121521
60.32033085823059,45.57708024978638
60.32033085823059,45.475722551345825
60.32033085823059,45.51446557044983
60.32033085823059,45.46369433403015
60.32033085823059,45.523972511291504
93.76634478569031,45.482261180877686
60.32033085823059,45.48869252204895
69.27921295166016,45.482261180877686
66.78758978843689,45.482261180877686
64.68364715576172,45.482261180877686
60.32033085823059,45.449931621551514
60.32033085823059,45.46393871307373
60.32033085823059,45.49493908882141
60.32033085823059,45.40884613990784
35.19983112812042,45.482261180877686
60.32033085823059,45.44664740562439
74.99581694602966,45.482261180877686
66.18381261825562,45.482261180877686
60.32033085823059,45.556474924087524
60.32033085823059,45.46401023864746
89.32235956192017,45.482261180877686
53.025288581848145,45.482261180877686
56.31969690322876,45.482261180877686
60.32033085823059,45.474900007247925
91.98180556297302,45.482261180877686
60.32033085823059,45.53417086601257
60.32033085823059,45.564390420913696
78.26978087425232,45.482261180877686
60.32033085823059,45.54787993431091
60.32033085823059,45.48919916152954
60.32033085823059,45.429970026016235
60.32033085823059,45.583046674728394
60.523117780685425,45.482261180877686
48.1477153301239,45.482261180877686
92.98538088798523,45.482261180877686
76.07854723930359,45.482261180877686
60.32033085823059,45.566667318344116
60.32033085823059,45.5266547203064
60.32033085823059,45.563955307006836
60.32033085823059,45.47246813774109
60.32033085823059,45.50026178359985
40.20766735076904,45.482261180877686
60.32033085823059,45.529974699020386
60.32033085823059,45.53428411483765
74.46516871452332,45.482261180877686
60.32033085823059,45.46262741088867
60.32033085823059,45.55549144744873
60.32033085823059,45.49167275428772
60.32033085823059,45.479525327682495
60.32033085823059,45.481218099594116
37.15439260005951,45.482261180877686
61.640788316726685,45.482261180877686
73.42627167701721,45.482261180877686
60.32033085823059,45.45625567436218
68.0396032333374,45.482261180877686
61.01768136024475,45.482261180877686
60.32033085823059,45.532400608062744
64.30294632911682,45.482261180877686
50.77990412712097,45.482261180877686
47.46509909629822,45.482261180877686
60.32033085823059,45.48344135284424
60.32033085823059,45.499945878982544
70.60298442840576,45.482261180877686
66.79054021835327,45.482261180877686
66.27444744110107,45.482261180877686
90.76917886734009,45.482261180877686
56.60489320755005,45.482261180877686
39.953855872154236,45.482261180877686
79.4012200832367,45.482261180877686
60.32033085823059,45.47987699508667
92.09267616271973,45.482261180877686
77.55507946014404,45.482261180877686
36.750046610832214,45.482261180877686
60.32033085823059,45.52286982536316
60.32033085823059,45.54858922958374
53.51128697395325,45.482261180877686
60.32033085823059,45.409334897994995
60.32033085823059,45.52887201309204
60.32033085823059,45.5327045917511
78.1299901008606,45.482261180877686
60.32033085823059,45.43988227844238
94.17289614677429,45.482261180877686
60.32033085823059,45.52304267883301
60.32033085823059,45.56052803993225
60.32033085823059,45.50783157348633
60.32033085823059,45.50636529922485
60.32033085823059,45.51066875457764
85.11461138725281,45.482261180877686
60.32033085823059,45.57458281517029
64.30168867111206,45.482261180877686
54.500181674957275,45.482261180877686
89.7449803352356,45.482261180877686
76.74057602882385,45.482261180877686
60.32033085823059,45.48461556434631
60.32033085823059,45.457972288131714
60.32033085823059,45.547367334365845
60.32033085823059,45.55054426193237
78.73104333877563,45.482261180877686
60.32033085823059,45.4835844039917
89.4482147693634,45.482261180877686
74.90899085998535,45.482261180877686
60.32033085823059,45.58634281158447
64.85824704170227,45.482261180877686
60.32033085823059,45.55992007255554
85.71996808052063,45.482261180877686
65.24242877960205,45.482261180877686
35.78209698200226,45.482261180877686
41.004462242126465,45.482261180877686
60.32033085823059,45.50724148750305
67.7043867111206,45.482261180877686
60.622490644454956,45.482261180877686
88.02244782447815,45.482261180877686
60.32033085823059,45.5009651184082
82.93113231658936,45.482261180877686
34.4686222076416,45.482261180877686
60.32033085823059,45.47847032546997
60.32033085823059,45.445133447647095
70.66485404968262,45.482261180877686
60.32033085823059,45.509631633758545
54.65226888656616,45.482261180877686
60.32033085823059,45.495415925979614
60.32033085823059,45.469136238098145
60.32033085823059,45.56303143501282
94.35179948806763,45.482261180877686
60.32033085823059,45.57929754257202
60.32033085823059,45.504493713378906
60.32033085823059,45.51591396331787
91.96817398071289,45.482261180877686
60.32033085823059,45.497275590896606
60.32033085823059,45.510674715042114
60.32033085823059,45.54735541343689
60.32033085823059,45.603145360946655
60.32033085823059,45.561439990997314
73.19029092788696,45.482261180877686
60.32033085823059,45.55343508720398
60.32033085823059,45.45924782752991
60.32033085823059,45.55936574935913
73.51357460021973,45.482261180877686
34.41398561000824,45.482261180877686
60.32033085823059,45.588154792785645
60.32033085823059,45.496578216552734
60.38037061691284,45.482261180877686
60.32033085823059,45.475722551345825
60.32033085823059,45.50882697105408
60.32033085823059,45.53405165672302
60.32033085823059,45.50758719444275
60.32033085823059,45.467705726623535
71.13900899887085,45.482261180877686
60.32033085823059,45.56915879249573
66.78758978843689,45.482261180877686
63.06414723396301,45.482261180877686
60.32033085823059,45.46393871307373
67.93640971183777,45.482261180877686
85.51255583763123,45.482261180877686
58.83517384529114,45.482261180877686
60.32033085823059,45.47622323036194
60.32033085823059,45.505226850509644
60.32033085823059,45.48682689666748
80.91504693031311,45.482261180877686
35.20989239215851,45.482261180877686
60.32033085823059,45.52342414855957
60.32033085823059,45.59680938720703
60.32033085823059,45.48096179962158
76.13300800323486,45.482261180877686
60.32033085823059,45.57041645050049
60.32033085823059,45.564610958099365
79.95028018951416,45.482261180877686
91.4861810207367,45.482261180877686
60.32033085823059,45.62882900238037
82.2654139995575,45.482261180877686
38.143245577812195,45.482261180877686
80.80080270767212,45.482261180877686
70.22953748703003,45.482261180877686
60.32033085823059,45.51308274269104
60.32033085823059,45.47341585159302
86.634202003479,45.482261180877686
60.32033085823059,45.47682523727417
60.32033085823059,45.604283809661865
